time;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____3_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____3_SM_generator_running;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___4_EC_load_PPu;_LOAD___4_EC_load_QPu;_LOAD___9_EC_load_PPu;_LOAD___9_EC_load_QPu;_LOAD__10_EC_load_PPu;_LOAD__10_EC_load_QPu;_LOAD__11_EC_load_PPu;_LOAD__11_EC_load_QPu;
804.989479;0.954640;0.913331;0.956967;0.993654;0.947769;0.939030;0.933747;0.919156;0.958497;0.958709;166.055500;14.142826;14.174769;20.880552;1.000000;0.865621;0.165025;0.406405;-0.029759;0.250853;0.126699;0.076009;0.043766;0.029064;0.013205;
805.010753;0.954462;0.913276;0.956867;0.993502;0.947679;0.938941;0.933659;0.919069;0.958299;0.958479;165.858625;14.286617;14.138117;20.851552;1.000000;0.865380;0.164948;0.406369;-0.029754;0.250818;0.126669;0.075998;0.043755;0.029060;0.013202;
805.032028;0.954281;0.913198;0.956751;0.993342;0.947572;0.938834;0.933553;0.918964;0.958100;0.958247;165.687742;14.404239;14.106787;20.826534;1.000000;0.865134;0.164870;0.406316;-0.029748;0.250775;0.126633;0.075986;0.043743;0.029055;0.013199;
805.053302;0.954098;0.913094;0.956617;0.993173;0.947446;0.938710;0.933429;0.918842;0.957902;0.958014;165.544256;14.494309;14.080934;20.805740;1.000000;0.864885;0.164791;0.406247;-0.029740;0.250725;0.126591;0.075970;0.043729;0.029049;0.013194;
805.074576;0.953912;0.912966;0.956467;0.992997;0.947301;0.938567;0.933287;0.918701;0.957704;0.957779;165.429198;14.555823;14.060646;20.789362;1.000000;0.864633;0.164711;0.406161;-0.029729;0.250668;0.126542;0.075953;0.043712;0.029043;0.013189;
805.095851;0.953724;0.912811;0.956298;0.992813;0.947138;0.938405;0.933126;0.918542;0.957506;0.957543;165.343207;14.588165;14.045956;20.777541;1.000000;0.864376;0.164629;0.406058;-0.029717;0.250603;0.126488;0.075933;0.043693;0.029035;0.013184;
805.117125;0.953532;0.912631;0.956113;0.992621;0.946955;0.938224;0.932946;0.918364;0.957308;0.957307;165.286530;14.591115;14.036836;20.770368;1.000000;0.864116;0.164547;0.405938;-0.029702;0.250530;0.126427;0.075911;0.043672;0.029027;0.013177;
805.138399;0.953338;0.912425;0.955910;0.992422;0.946754;0.938025;0.932748;0.918168;0.957110;0.957071;165.259020;14.564842;14.033201;20.767882;1.000000;0.863852;0.164463;0.405801;-0.029685;0.250451;0.126360;0.075887;0.043649;0.029017;0.013170;
805.159674;0.953141;0.912194;0.955691;0.992217;0.946535;0.937808;0.932532;0.917954;0.956912;0.956836;165.260141;14.509905;14.034912;20.770072;1.000000;0.863584;0.164378;0.405647;-0.029666;0.250364;0.126286;0.075861;0.043623;0.029007;0.013163;
805.180948;0.952942;0.911939;0.955456;0.992005;0.946298;0.937573;0.932299;0.917724;0.956714;0.956602;165.288979;14.427237;14.041778;20.776874;1.000000;0.863313;0.164292;0.405477;-0.029646;0.250270;0.126207;0.075832;0.043596;0.028997;0.013154;
805.202223;0.952739;0.911661;0.955205;0.991788;0.946044;0.937322;0.932049;0.917477;0.956516;0.956369;165.344259;14.318134;14.053553;20.788173;1.000000;0.863038;0.164205;0.405291;-0.029623;0.250169;0.126123;0.075802;0.043567;0.028985;0.013146;
805.223497;0.952535;0.911362;0.954941;0.991566;0.945775;0.937056;0.931785;0.917215;0.956318;0.956138;165.424366;14.184228;14.069940;20.803806;1.000000;0.862760;0.164117;0.405091;-0.029599;0.250062;0.126033;0.075770;0.043536;0.028973;0.013136;
805.244771;0.952328;0.911042;0.954663;0.991339;0.945492;0.936776;0.931506;0.916939;0.956119;0.955910;165.527367;14.027466;14.090593;20.823557;1.000000;0.862480;0.164028;0.404878;-0.029573;0.249950;0.125939;0.075736;0.043504;0.028960;0.013126;
805.266046;0.952119;0.910704;0.954374;0.991108;0.945196;0.936483;0.931215;0.916651;0.955921;0.955684;165.651044;13.850080;14.115117;20.847163;1.000000;0.862196;0.163938;0.404653;-0.029545;0.249833;0.125841;0.075700;0.043470;0.028946;0.013116;
805.287320;0.951909;0.910350;0.954075;0.990874;0.944889;0.936178;0.930912;0.916352;0.955722;0.955461;165.792926;13.654552;14.143072;20.874312;1.000000;0.861910;0.163847;0.404417;-0.029517;0.249711;0.125738;0.075663;0.043434;0.028932;0.013105;
805.308594;0.951696;0.909982;0.953767;0.990639;0.944572;0.935865;0.930600;0.916044;0.955523;0.955241;165.950325;13.443583;14.173972;20.904648;1.000000;0.861621;0.163756;0.404172;-0.029487;0.249585;0.125633;0.075625;0.043398;0.028917;0.013095;
805.329869;0.951483;0.909603;0.953452;0.990401;0.944248;0.935544;0.930281;0.915728;0.955324;0.955025;166.120372;13.220049;14.207292;20.937773;1.000000;0.861331;0.163664;0.403920;-0.029456;0.249457;0.125525;0.075586;0.043361;0.028902;0.013083;
805.351143;0.951268;0.909216;0.953132;0.990163;0.943917;0.935216;0.929956;0.915406;0.955124;0.954812;166.300061;12.986965;14.242471;20.973248;1.000000;0.861039;0.163571;0.403661;-0.029425;0.249326;0.125415;0.075547;0.043323;0.028887;0.013072;
805.372417;0.951052;0.908822;0.952808;0.989925;0.943583;0.934886;0.929627;0.915080;0.954924;0.954604;166.486288;12.747441;14.278916;21.010603;1.000000;0.860746;0.163479;0.403399;-0.029393;0.249194;0.125304;0.075507;0.043285;0.028872;0.013060;
805.393692;0.950836;0.908426;0.952484;0.989688;0.943247;0.934553;0.929296;0.914753;0.954724;0.954399;166.675894;12.504641;14.316010;21.049336;1.000000;0.860453;0.163386;0.403135;-0.029361;0.249060;0.125193;0.075466;0.043246;0.028857;0.013049;
805.414966;0.950619;0.908029;0.952159;0.989453;0.942912;0.934221;0.928966;0.914427;0.954524;0.954198;166.865710;12.261742;14.353117;21.088923;1.000000;0.860158;0.163292;0.402871;-0.029329;0.248928;0.125082;0.075426;0.043208;0.028841;0.013037;
805.436240;0.950402;0.907635;0.951838;0.989221;0.942579;0.933891;0.928638;0.914102;0.954323;0.954000;167.052594;12.021888;14.389593;21.128825;1.000000;0.859864;0.163199;0.402609;-0.029297;0.248796;0.124971;0.075386;0.043169;0.028826;0.013026;
805.457515;0.950186;0.907245;0.951520;0.988992;0.942250;0.933566;0.928314;0.913782;0.954123;0.953807;167.233476;11.788154;14.424790;21.168491;1.000000;0.859571;0.163107;0.402350;-0.029266;0.248666;0.124862;0.075347;0.043132;0.028811;0.013014;
805.478789;0.949970;0.906864;0.951209;0.988767;0.941928;0.933247;0.927997;0.913468;0.953922;0.953617;167.405395;11.563503;14.458072;21.207371;1.000000;0.859278;0.163014;0.402097;-0.029235;0.248538;0.124755;0.075308;0.043095;0.028796;0.013003;
805.500063;0.949755;0.906494;0.950906;0.988547;0.941614;0.932936;0.927688;0.913163;0.953720;0.953431;167.565538;11.350749;14.488821;21.244922;1.000000;0.858986;0.162922;0.401850;-0.029205;0.248414;0.124652;0.075271;0.043059;0.028782;0.012992;
805.521338;0.949541;0.906137;0.950612;0.988332;0.941311;0.932636;0.927390;0.912868;0.953519;0.953248;167.711274;11.152524;14.516448;21.280618;1.000000;0.858696;0.162830;0.401613;-0.029176;0.248294;0.124551;0.075234;0.043025;0.028768;0.012982;
805.542612;0.949329;0.905795;0.950330;0.988124;0.941019;0.932347;0.927103;0.912584;0.953317;0.953068;167.840186;10.971244;14.540402;21.313956;1.000000;0.858408;0.162739;0.401386;-0.029149;0.248179;0.124455;0.075199;0.042991;0.028754;0.012972;
805.563886;0.949118;0.905471;0.950060;0.987922;0.940741;0.932072;0.926829;0.912313;0.953115;0.952891;167.950100;10.809081;14.560183;21.344466;1.000000;0.858122;0.162649;0.401170;-0.029123;0.248069;0.124363;0.075166;0.042960;0.028742;0.012962;
805.585161;0.948909;0.905166;0.949804;0.987727;0.940478;0.931811;0.926570;0.912057;0.952913;0.952716;168.039110;10.667935;14.575351;21.371720;1.000000;0.857839;0.162559;0.400967;-0.029098;0.247965;0.124276;0.075135;0.042930;0.028730;0.012953;
805.606435;0.948702;0.904882;0.949562;0.987539;0.940231;0.931567;0.926327;0.911816;0.952711;0.952544;168.105600;10.549418;14.585531;21.395336;1.000000;0.857558;0.162471;0.400778;-0.029075;0.247867;0.124194;0.075105;0.042901;0.028718;0.012945;
805.627710;0.948497;0.904619;0.949337;0.987359;0.940001;0.931339;0.926100;0.911592;0.952508;0.952373;168.148261;10.454830;14.590422;21.414990;1.000000;0.857280;0.162383;0.400604;-0.029054;0.247776;0.124118;0.075077;0.042875;0.028708;0.012937;
805.648984;0.948295;0.904380;0.949127;0.987186;0.939788;0.931128;0.925890;0.911384;0.952306;0.952203;168.166105;10.385150;14.589807;21.430414;1.000000;0.857006;0.162296;0.400446;-0.029035;0.247691;0.124048;0.075052;0.042851;0.028698;0.012929;
805.670258;0.948095;0.904165;0.948934;0.987020;0.939592;0.930935;0.925698;0.911194;0.952103;0.952034;168.158473;10.341022;14.583551;21.441408;1.000000;0.856735;0.162211;0.400302;-0.029018;0.247614;0.123984;0.075028;0.042829;0.028689;0.012923;
805.691533;0.947897;0.903973;0.948758;0.986862;0.939415;0.930759;0.925524;0.911022;0.951901;0.951866;168.125043;10.322755;14.571607;21.447837;1.000000;0.856467;0.162126;0.400175;-0.029002;0.247544;0.123925;0.075007;0.042808;0.028681;0.012917;
805.712807;0.947702;0.903805;0.948598;0.986711;0.939256;0.930601;0.925367;0.910866;0.951698;0.951698;168.065828;10.330318;14.554015;21.449636;1.000000;0.856202;0.162043;0.400064;-0.028989;0.247481;0.123873;0.074988;0.042790;0.028674;0.012911;
805.734081;0.947509;0.903661;0.948454;0.986567;0.939114;0.930461;0.925227;0.910728;0.951496;0.951529;167.981176;10.363346;14.530905;21.446811;1.000000;0.855941;0.161960;0.399968;-0.028977;0.247425;0.123826;0.074971;0.042774;0.028667;0.012906;
805.755356;0.947319;0.903539;0.948326;0.986428;0.938989;0.930337;0.925104;0.910606;0.951294;0.951360;167.871760;10.421146;14.502487;21.439435;1.000000;0.855683;0.161879;0.399887;-0.028968;0.247376;0.123785;0.074956;0.042760;0.028662;0.012902;
805.776630;0.947131;0.903439;0.948212;0.986296;0.938880;0.930229;0.924996;0.910500;0.951091;0.951189;167.738567;10.502709;14.469055;21.427649;1.000000;0.855428;0.161799;0.399821;-0.028960;0.247333;0.123749;0.074943;0.042747;0.028657;0.012898;
805.797904;0.946944;0.903360;0.948112;0.986168;0.938785;0.930135;0.924903;0.910408;0.950889;0.951017;167.582885;10.606725;14.430972;21.411654;1.000000;0.855176;0.161719;0.399768;-0.028953;0.247295;0.123717;0.074932;0.042737;0.028652;0.012895;
805.819179;0.946760;0.903299;0.948023;0.986044;0.938704;0.930055;0.924823;0.910329;0.950687;0.950843;167.406283;10.731603;14.388669;21.391714;1.000000;0.854927;0.161641;0.399727;-0.028948;0.247263;0.123691;0.074922;0.042728;0.028648;0.012892;
805.840453;0.946578;0.903255;0.947946;0.985925;0.938635;0.929987;0.924756;0.910262;0.950486;0.950667;167.210588;10.875494;14.342633;21.368141;1.000000;0.854680;0.161563;0.399698;-0.028945;0.247236;0.123668;0.074914;0.042720;0.028645;0.012890;
805.861727;0.946397;0.903225;0.947879;0.985807;0.938577;0.929929;0.924698;0.910205;0.950284;0.950488;166.997862;11.036314;14.293399;21.341297;1.000000;0.854435;0.161486;0.399679;-0.028943;0.247213;0.123649;0.074907;0.042713;0.028643;0.012888;
805.883002;0.946218;0.903208;0.947818;0.985692;0.938527;0.929879;0.924649;0.910156;0.950083;0.950307;166.770372;11.211776;14.241538;21.311583;1.000000;0.854192;0.161409;0.399667;-0.028941;0.247193;0.123632;0.074901;0.042707;0.028640;0.012886;
805.904276;0.946039;0.903202;0.947764;0.985578;0.938483;0.929836;0.924606;0.910114;0.949882;0.950122;166.530560;11.399417;14.187648;21.279429;1.000000;0.853950;0.161333;0.399663;-0.028941;0.247176;0.123618;0.074896;0.042702;0.028638;0.012885;
805.925550;0.945862;0.903203;0.947714;0.985463;0.938445;0.929798;0.924568;0.910077;0.949681;0.949935;166.281012;11.596638;14.132341;21.245293;1.000000;0.853710;0.161257;0.399664;-0.028941;0.247161;0.123605;0.074891;0.042698;0.028637;0.012883;
805.946825;0.945684;0.903209;0.947667;0.985348;0.938409;0.929763;0.924533;0.910042;0.949480;0.949744;166.024421;11.800729;14.076236;21.209649;1.000000;0.853470;0.161182;0.399668;-0.028941;0.247147;0.123594;0.074887;0.042694;0.028635;0.012882;
805.968099;0.945507;0.903218;0.947620;0.985232;0.938375;0.929729;0.924499;0.910008;0.949280;0.949549;165.763552;12.008915;14.019948;21.172979;1.000000;0.853230;0.161106;0.399674;-0.028942;0.247133;0.123582;0.074883;0.042690;0.028633;0.012881;
805.989373;0.945330;0.903227;0.947572;0.985113;0.938339;0.929693;0.924464;0.909973;0.949080;0.949352;165.501206;12.218385;13.964076;21.135768;1.000000;0.852991;0.161031;0.399680;-0.028943;0.247119;0.123570;0.074878;0.042686;0.028632;0.012880;
806.010648;0.945153;0.903233;0.947520;0.984991;0.938300;0.929655;0.924426;0.909936;0.948880;0.949151;165.240183;12.426335;13.909199;21.098496;1.000000;0.852751;0.160955;0.399684;-0.028943;0.247104;0.123558;0.074874;0.042682;0.028630;0.012878;
806.031922;0.944975;0.903234;0.947465;0.984865;0.938257;0.929612;0.924383;0.909894;0.948680;0.948946;164.983247;12.630000;13.855866;21.061633;1.000000;0.852510;0.160880;0.399685;-0.028943;0.247087;0.123543;0.074869;0.042677;0.028628;0.012877;
806.053197;0.944796;0.903228;0.947403;0.984736;0.938207;0.929563;0.924334;0.909845;0.948481;0.948738;164.733084;12.826693;13.804588;21.025632;1.000000;0.852268;0.160804;0.399681;-0.028943;0.247067;0.123527;0.074863;0.042671;0.028626;0.012875;
806.074471;0.944617;0.903212;0.947333;0.984601;0.938150;0.929506;0.924278;0.909789;0.948282;0.948527;164.492275;13.013841;13.755838;20.990923;1.000000;0.852025;0.160727;0.399670;-0.028941;0.247044;0.123508;0.074856;0.042665;0.028623;0.012873;
806.095745;0.944436;0.903185;0.947254;0.984461;0.938083;0.929440;0.924211;0.909724;0.948083;0.948313;164.263255;13.189015;13.710042;20.957911;1.000000;0.851780;0.160650;0.399652;-0.028939;0.247018;0.123486;0.074848;0.042657;0.028620;0.012871;
806.117020;0.944253;0.903144;0.947166;0.984315;0.938005;0.929362;0.924135;0.909648;0.947885;0.948096;164.048287;13.349963;13.667579;20.926970;1.000000;0.851533;0.160573;0.399625;-0.028936;0.246987;0.123460;0.074839;0.042648;0.028617;0.012868;
806.138294;0.944069;0.903088;0.947066;0.984163;0.937915;0.929273;0.924046;0.909560;0.947686;0.947877;163.849430;13.494638;13.628777;20.898444;1.000000;0.851284;0.160494;0.399587;-0.028931;0.246951;0.123431;0.074828;0.042638;0.028612;0.012865;
806.159568;0.943883;0.903014;0.946954;0.984005;0.937812;0.929172;0.923945;0.909460;0.947488;0.947655;163.668514;13.621226;13.593913;20.872638;1.000000;0.851033;0.160415;0.399539;-0.028926;0.246911;0.123397;0.074815;0.042626;0.028608;0.012862;
806.180843;0.943696;0.902923;0.946829;0.983840;0.937695;0.929056;0.923830;0.909347;0.947290;0.947432;163.507118;13.728164;13.563209;20.849821;1.000000;0.850779;0.160336;0.399478;-0.028918;0.246865;0.123359;0.074802;0.042613;0.028602;0.012858;
806.202117;0.943506;0.902813;0.946691;0.983669;0.937564;0.928927;0.923701;0.909219;0.947093;0.947207;163.366549;13.814163;13.536837;20.830223;1.000000;0.850523;0.160255;0.399405;-0.028909;0.246813;0.123316;0.074786;0.042598;0.028596;0.012853;
806.223391;0.943314;0.902683;0.946539;0.983492;0.937419;0.928782;0.923558;0.909077;0.946895;0.946980;163.247827;13.878222;13.514918;20.814032;1.000000;0.850263;0.160174;0.399319;-0.028899;0.246755;0.123268;0.074768;0.042582;0.028590;0.012848;
806.244666;0.943120;0.902532;0.946374;0.983309;0.937258;0.928623;0.923400;0.908921;0.946697;0.946753;163.151676;13.919636;13.497518;20.801397;1.000000;0.850001;0.160091;0.399219;-0.028887;0.246692;0.123215;0.074749;0.042563;0.028582;0.012843;
806.265940;0.942924;0.902361;0.946194;0.983119;0.937082;0.928449;0.923226;0.908749;0.946500;0.946525;163.078513;13.938007;13.484658;20.792422;1.000000;0.849736;0.160008;0.399105;-0.028873;0.246622;0.123157;0.074728;0.042543;0.028574;0.012837;
806.287214;0.942726;0.902170;0.946000;0.982923;0.936891;0.928260;0.923038;0.908563;0.946302;0.946297;163.028448;13.933244;13.476304;20.787173;1.000000;0.849469;0.159924;0.398978;-0.028858;0.246547;0.123094;0.074705;0.042522;0.028566;0.012830;
806.308489;0.942526;0.901958;0.945793;0.982722;0.936685;0.928056;0.922835;0.908363;0.946105;0.946069;163.001282;13.905564;13.472379;20.785669;1.000000;0.849198;0.159839;0.398838;-0.028841;0.246466;0.123027;0.074681;0.042498;0.028556;0.012823;
806.329763;0.942324;0.901726;0.945573;0.982516;0.936464;0.927837;0.922618;0.908148;0.945907;0.945842;162.996517;13.855481;13.472756;20.787888;1.000000;0.848925;0.159754;0.398684;-0.028823;0.246379;0.122954;0.074654;0.042473;0.028546;0.012816;
806.351037;0.942120;0.901475;0.945340;0.982305;0.936230;0.927606;0.922388;0.907920;0.945709;0.945616;163.013361;13.783805;13.477263;20.793766;1.000000;0.848649;0.159667;0.398518;-0.028803;0.246286;0.122877;0.074626;0.042447;0.028535;0.012808;
806.372312;0.941914;0.901206;0.945095;0.982089;0.935983;0.927361;0.922145;0.907679;0.945512;0.945390;163.050744;13.691620;13.485686;20.803197;1.000000;0.848370;0.159580;0.398339;-0.028781;0.246189;0.122796;0.074597;0.042419;0.028524;0.012799;
806.393586;0.941706;0.900920;0.944839;0.981869;0.935724;0.927104;0.921889;0.907427;0.945314;0.945167;163.107335;13.580271;13.497766;20.816034;1.000000;0.848089;0.159492;0.398150;-0.028758;0.246086;0.122711;0.074566;0.042389;0.028512;0.012790;
806.414860;0.941496;0.900619;0.944573;0.981646;0.935453;0.926836;0.921623;0.907163;0.945116;0.944946;163.181561;13.451344;13.513204;20.832088;1.000000;0.847806;0.159403;0.397950;-0.028734;0.245980;0.122623;0.074534;0.042359;0.028500;0.012781;
806.436135;0.941285;0.900303;0.944298;0.981421;0.935173;0.926559;0.921347;0.906890;0.944918;0.944726;163.271630;13.306641;13.531663;20.851133;1.000000;0.847521;0.159314;0.397741;-0.028709;0.245869;0.122531;0.074500;0.042327;0.028487;0.012771;
806.457409;0.941073;0.899976;0.944016;0.981193;0.934884;0.926273;0.921063;0.906609;0.944720;0.944509;163.375560;13.148155;13.552769;20.872905;1.000000;0.847234;0.159224;0.397524;-0.028683;0.245755;0.122436;0.074466;0.042294;0.028474;0.012762;
806.478684;0.940859;0.899637;0.943726;0.980963;0.934588;0.925980;0.920771;0.906321;0.944521;0.944295;163.491205;12.978040;13.576116;20.897106;1.000000;0.846946;0.159133;0.397300;-0.028656;0.245639;0.122339;0.074430;0.042261;0.028460;0.012752;
806.499958;0.940645;0.899291;0.943432;0.980733;0.934286;0.925681;0.920474;0.906027;0.944323;0.944083;163.616286;12.798583;13.601265;20.923405;1.000000;0.846656;0.159043;0.397070;-0.028628;0.245520;0.122241;0.074394;0.042227;0.028447;0.012741;
806.521232;0.940429;0.898938;0.943135;0.980502;0.933981;0.925378;0.920173;0.905729;0.944124;0.943875;163.748422;12.612171;13.627756;20.951442;1.000000;0.846366;0.158952;0.396837;-0.028600;0.245399;0.122141;0.074358;0.042192;0.028433;0.012731;
806.542507;0.940213;0.898582;0.942835;0.980272;0.933672;0.925073;0.919870;0.905429;0.943925;0.943669;163.885164;12.421260;13.655103;20.980836;1.000000;0.846074;0.158861;0.396600;-0.028572;0.245278;0.122040;0.074321;0.042158;0.028419;0.012720;
806.563781;0.939997;0.898223;0.942534;0.980043;0.933363;0.924767;0.919565;0.905128;0.943726;0.943467;164.024025;12.228341;13.682809;21.011180;1.000000;0.845782;0.158769;0.396363;-0.028543;0.245156;0.121939;0.074284;0.042123;0.028405;0.012710;
806.585055;0.939781;0.897865;0.942235;0.979815;0.933055;0.924462;0.919262;0.904828;0.943527;0.943268;164.162518;12.035904;13.710363;21.042057;1.000000;0.845491;0.158678;0.396126;-0.028515;0.245034;0.121838;0.074247;0.042088;0.028390;0.012699;
806.606330;0.939565;0.897509;0.941937;0.979590;0.932749;0.924159;0.918961;0.904530;0.943327;0.943072;164.298184;11.846413;13.737256;21.073039;1.000000;0.845199;0.158587;0.395891;-0.028487;0.244914;0.121738;0.074211;0.042054;0.028377;0.012689;
806.627604;0.939349;0.897159;0.941644;0.979368;0.932447;0.923860;0.918664;0.904236;0.943127;0.942878;164.428625;11.662265;13.762977;21.103691;1.000000;0.844908;0.158496;0.395659;-0.028459;0.244795;0.121640;0.074175;0.042020;0.028363;0.012679;
806.648878;0.939134;0.896815;0.941356;0.979149;0.932151;0.923567;0.918372;0.903948;0.942927;0.942688;164.551536;11.485769;13.787032;21.133585;1.000000;0.844618;0.158405;0.395431;-0.028432;0.244678;0.121543;0.074140;0.041986;0.028349;0.012669;
806.670153;0.938920;0.896481;0.941075;0.978935;0.931862;0.923281;0.918088;0.903666;0.942727;0.942501;164.664733;11.319108;13.808944;21.162299;1.000000;0.844329;0.158315;0.395210;-0.028405;0.244565;0.121449;0.074105;0.041954;0.028336;0.012659;
806.691427;0.938706;0.896157;0.940802;0.978724;0.931582;0.923003;0.917812;0.903393;0.942527;0.942316;164.766179;11.164317;13.828260;21.189427;1.000000;0.844041;0.158225;0.394996;-0.028380;0.244454;0.121358;0.074072;0.041922;0.028323;0.012649;
806.712701;0.938494;0.895847;0.940539;0.978519;0.931311;0.922736;0.917546;0.903130;0.942326;0.942133;164.854010;11.023259;13.844566;21.214584;1.000000;0.843755;0.158136;0.394791;-0.028355;0.244348;0.121270;0.074039;0.041892;0.028311;0.012640;
806.733976;0.938284;0.895550;0.940285;0.978319;0.931052;0.922479;0.917290;0.902877;0.942126;0.941953;164.926556;10.897600;13.857486;21.237413;1.000000;0.843471;0.158047;0.394595;-0.028332;0.244246;0.121185;0.074009;0.041863;0.028299;0.012631;
806.755250;0.938075;0.895269;0.940043;0.978125;0.930805;0.922234;0.917047;0.902636;0.941925;0.941774;164.982362;10.788789;13.866692;21.257590;1.000000;0.843189;0.157959;0.394410;-0.028309;0.244149;0.121105;0.073979;0.041835;0.028288;0.012623;
